format_version,questionnaire_id,questionnaire_version,title,language,instructions,attribution,item_id,prompt,required,subscale,option_id,option_label,score_value
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-12,People tell me to describe my feelings more,true,,o2,I strongly disagree,2
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-12,People tell me to describe my feelings more,true,,o3,I neither agree nor disagree,3
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-12,People tell me to describe my feelings more,true,,o4,I partially agree,4
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-12,People tell me to describe my feelings more,true,,o5,I completely agree,5
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-13,I dont know whats going on inside me,true,,o1,I don't agree at all,1
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-13,I dont know whats going on inside me,true,,o2,I strongly disagree,2
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-13,I dont know whats going on inside me,true,,o3,I neither agree nor disagree,3
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-13,I dont know whats going on inside me,true,,o4,I partially agree,4
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-13,I dont know whats going on inside me,true,,o5,I completely agree,5
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-14,I often dont know why I am angry,true,,o1,I don't agree at all,1
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-14,I often dont know why I am angry,true,,o2,I strongly disagree,2
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-14,I often dont know why I am angry,true,,o3,I neither agree nor disagree,3
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-14,I often dont know why I am angry,true,,o4,I partially agree,4
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-14,I often dont know why I am angry,true,,o5,I completely agree,5
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-15,I prefer talking to people about their daily activities rather than their feelings,true,,o1,I don't agree at all,1
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-15,I prefer talking to people about their daily activities rather than their feelings,true,,o2,I strongly disagree,2
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-15,I prefer talking to people about their daily activities rather than their feelings,true,,o3,I neither agree nor disagree,3
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-15,I prefer talking to people about their daily activities rather than their feelings,true,,o4,I partially agree,4
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-15,I prefer talking to people about their daily activities rather than their feelings,true,,o5,I completely agree,5
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-16,I prefer to watch light entertainment shows rather than psychological dramas,true,,o1,I don't agree at all,1
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-16,I prefer to watch light entertainment shows rather than psychological dramas,true,,o2,I strongly disagree,2
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-16,I prefer to watch light entertainment shows rather than psychological dramas,true,,o3,I neither agree nor disagree,3
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-16,I prefer to watch light entertainment shows rather than psychological dramas,true,,o4,I partially agree,4
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-16,I prefer to watch light entertainment shows rather than psychological dramas,true,,o5,I completely agree,5
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-17,"It is difficult for me to reveal my innermost feelings, even to close friends",true,,o1,I don't agree at all,1
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-17,"It is difficult for me to reveal my innermost feelings, even to close friends",true,,o2,I strongly disagree,2
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-17,"It is difficult for me to reveal my innermost feelings, even to close friends",true,,o3,I neither agree nor disagree,3
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-17,"It is difficult for me to reveal my innermost feelings, even to close friends",true,,o4,I partially agree,4
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-17,"It is difficult for me to reveal my innermost feelings, even to close friends",true,,o5,I completely agree,5
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-18,"I can feel close to someone, even in moments of silence",true,,o1,I don't agree at all,1
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-18,"I can feel close to someone, even in moments of silence",true,,o2,I strongly disagree,2
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-18,"I can feel close to someone, even in moments of silence",true,,o3,I neither agree nor disagree,3
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-18,"I can feel close to someone, even in moments of silence",true,,o4,I partially agree,4
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-18,"I can feel close to someone, even in moments of silence",true,,o5,I completely agree,5
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-19,I find examination of my feelings useful in solving personal problems,true,,o1,I don't agree at all,1
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-19,I find examination of my feelings useful in solving personal problems,true,,o2,I strongly disagree,2
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-19,I find examination of my feelings useful in solving personal problems,true,,o3,I neither agree nor disagree,3
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-19,I find examination of my feelings useful in solving personal problems,true,,o4,I partially agree,4
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-19,I find examination of my feelings useful in solving personal problems,true,,o5,I completely agree,5
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-20,Looking for hidden meanings in movies or plays distracts from my enjoyment,true,,o1,I don't agree at all,1
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-20,Looking for hidden meanings in movies or plays distracts from my enjoyment,true,,o2,I strongly disagree,2
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-20,Looking for hidden meanings in movies or plays distracts from my enjoyment,true,,o3,I neither agree nor disagree,3
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-20,Looking for hidden meanings in movies or plays distracts from my enjoyment,true,,o4,I partially agree,4
questionnaire-csv-v1,tas-20-en,1,Toronto Alexithymia Scale,en,Select one response for each item.,"Wording, response descriptions, and numeric response values were supplied by the researcher. Max Planck Institute for Human Brain and Cognitive Sciences, Stephanstrasse 1a, 04103 Leipzig, Germany, Department of Neurology. Where source response descriptions are blank, the interface renders the numeric value. The participant instruction and required-item flags are application authoring defaults and may be edited before packaging. Scoring/subscale interpretation was not supplied and is not inferred.",item-20,Looking for hidden meanings in movies or plays distracts from my enjoyment,true,,o5,I completely agree,5
